observation_uuid,start_lat,start_lon,start_code_postal,end_lat,end_lon,end_code_postal,rain,heat,day_of_week,hour,minute,fee,restaurant.id,customer.id,time.driving,time.biking,is_weekend,timestamp,haversine
e64c8980-2a08-214c-3c91-11d08f28b6f3,48.8476,2.347,75005,48.8751,2.3789,75019,9,3,Friday,13,19,2.59,48.8476_2.347,48.8751_2.3789,900.4,1382.3,0,79,3.8465821810114544
26a84f0f-7596-c632-58ed-b6eec235870a,48.8707,2.3777,75011,48.9005,2.3523,75018,0,5,Saturday,14,42,2.89,48.8707_2.3777,48.9005_2.3523,797.8,1350.5,1,162,3.7985800024546905
e005b860-51ef-1922-fe43-c49e149818d1,48.8366,2.2596,75016,48.831,2.3174,75014,6,6,Monday,14,48,2.29,48.8366_2.2596,48.831_2.3174,639.0,1420.4,0,168,4.276174249787461
47ede528-3491-0d03-3f37-7baac8d13ca0,48.8864,2.315,75017,48.8802,2.3072,75017,2,7,Saturday,12,5,0.99,48.8864_2.315,48.8802_2.3072,161.0,393.6,1,5,0.8947515237954053
262b8ae6-bebe-bbfc-089f-8b86b99e73e5,48.8551,2.3873,75011,48.8802,2.3422,75009,3,2,Monday,13,57,3.19,48.8551_2.3873,48.8802_2.3422,790.4,1173.8,0,117,4.3210834270197696
49e78dcc-9dd3-d9c3-8b75-471e1a340ed5,48.8227,2.3467,75013,48.8444,2.3242,75006,7,3,Tuesday,14,28,2.19,48.8227_2.3467,48.8444_2.3242,556.7,997.7,0,148,2.921371727163418
e54425d5-1df5-f725-d31b-6f936a73fc45,48.8573,2.3082,75007,48.8346,2.3219,75014,1,5,Sunday,14,40,2.29,48.8573_2.3082,48.8346_2.3219,617.6,1130.9,1,160,2.715925229059945
e1cb6691-a030-2c1d-8629-4f4da2cb0fef,48.8602,2.3463,75001,48.8927,2.3737,75019,6,9,Tuesday,12,3,2.09,48.8602_2.3463,48.8927_2.3737,837.2,1301.7,0,3,4.132196475153715
ea6bed22-8848-71bc-bc09-e7529d0c7363,48.8336,2.3532,75013,48.8739,2.3761,75019,1,8,Tuesday,12,6,2.39,48.8336_2.3532,48.8739_2.3761,1049.9,1543.8,0,6,4.784140501223209
ec3aa314-da9b-b017-79c1-47c719a5711b,48.8687,2.3496,75002,48.8623,2.3802,75011,0,7,Sunday,13,44,2.69,48.8687_2.3496,48.8623_2.3802,585.2,916.3,1,104,2.348716285526507
9044d06c-1ce8-0870-0199-c4201a1b7de7,48.8818,2.3467,75009,48.894,2.3771,75019,7,0,Wednesday,13,7,2.69,48.8818_2.3467,48.894_2.3771,483.9,836.7,0,67,2.6039644420001085
8b8afb48-4b5f-467c-cbae-cc6d5839fa50,48.8722,2.3183,75008,48.8606,2.3506,75004,2,6,Saturday,14,34,1.29,48.8722_2.3183,48.8606_2.3506,624.2,892.0,1,154,2.6917842673346457
ecdd001e-6ad8-c64d-b8c5-ee78d214f218,48.8703,2.3419,75002,48.8542,2.3071,75007,5,8,Friday,14,55,1.99,48.8703_2.3419,48.8542_2.3071,778.6,1276.8,0,175,3.1121555833734256
69aff564-748f-2247-dda6-cb0bbceeb65e,48.8511,2.3703,75012,48.8488,2.4022,75020,0,6,Tuesday,12,8,1.89,48.8511_2.3703,48.8488_2.4022,510.4,769.5,0,8,2.3480942487028784
ea8760aa-da4d-da76-6a34-bfb4e62a3fb5,48.8583,2.3894,75011,48.8466,2.3997,75012,7,0,Thursday,12,24,1.09,48.8583_2.3894,48.8466_2.3997,349.9,412.2,0,24,1.5034923866270775
deb6eee6-b176-72e2-320b-b03a708e308a,48.8414,2.4022,75012,48.8256,2.3709,75013,9,3,Saturday,13,59,1.89,48.8414_2.4022,48.8256_2.3709,594.2,987.5,1,119,2.887075100018198
9ecbcf97-c201-af5a-4527-6f0fecbdaec9,48.8685,2.2873,75016,48.8782,2.3417,75009,1,7,Monday,13,3,2.59,48.8685_2.2873,48.8782_2.3417,803.9,1481.6,0,63,4.122201469360624
4a6f7151-df05-40c5-43a5-da6370069215,48.8297,2.3288,75014,48.8394,2.308,75015,9,9,Saturday,14,47,2.69,48.8297_2.3288,48.8394_2.308,445.4,605.1,1,167,1.865765045184886
b3b9e84e-34b6-5cee-c9d4-e1bbc4d3fec2,48.8682,2.3508,75002,48.8716,2.3436,75009,6,0,Monday,12,26,0.69,48.8682_2.3508,48.8716_2.3436,285.0,231.8,0,26,0.6482705231149937
01364fc5-1a6e-d97f-03cd-7bab667b94c9,48.8914,2.3107,75017,48.8653,2.3387,75001,9,8,Friday,14,26,2.69,48.8914_2.3107,48.8653_2.3387,722.8,1217.6,0,146,3.5518134753082804
117d0b17-70f4-98cd-6cb0-08dcb00c1552,48.8666,2.2933,75016,48.8622,2.2803,75016,1,0,Tuesday,14,47,1.19,48.8666_2.2933,48.8622_2.2803,232.3,422.9,0,167,1.069417359220166
8122fb3a-60b8-0244-01e3-23542ebe8dcb,48.8487,2.4118,75020,48.8326,2.3686,75013,1,4,Saturday,14,35,2.09,48.8487_2.4118,48.8326_2.3686,704.5,1292.6,1,155,3.6332157802102705
cd84344b-aef4-72a7-5821-6f30e31b9123,48.8759,2.3081,75008,48.8878,2.3338,75018,3,7,Thursday,13,2,2.09,48.8759_2.3081,48.8878_2.3338,459.6,716.4,0,62,2.298386181518121
16408169-a38d-8afc-fdd2-ed7af97ccc57,48.8417,2.4085,75012,48.8394,2.3708,75013,2,0,Tuesday,14,20,1.39,48.8417_2.4085,48.8394_2.3708,593.5,1008.8,0,140,2.770857092475783
521b286e-f0dc-2654-a654-3eef6c36b81d,48.8473,2.3028,75015,48.8576,2.3049,75007,3,4,Friday,13,33,1.59,48.8473_2.3028,48.8576_2.3049,335.2,529.5,0,93,1.1555698197316373
e1c7087e-5a46-9d02-f117-3924b70918e8,48.8522,2.3423,75006,48.8579,2.3343,75006,6,2,Tuesday,12,15,1.19,48.8522_2.3423,48.8579_2.3343,208.4,309.3,0,15,0.8627251577007826
8f40f920-952d-ea73-94f6-ca78519662cc,48.822,2.3419,75014,48.836,2.3759,75013,0,7,Sunday,14,28,2.59,48.822_2.3419,48.836_2.3759,563.8,1008.0,1,148,2.9355835201849483
88bfb76d-19e4-e320-60f8-0d5de7f3cac1,48.86,2.368,75011,48.8455,2.3492,75005,7,7,Monday,12,30,2.29,48.86_2.368,48.8455_2.3492,448.5,707.1,0,30,2.11935356805669
a10ff588-31e1-9146-f654-f453a5c23dc2,48.8622,2.2803,75016,48.8533,2.2748,75016,5,8,Tuesday,13,53,0.99,48.8622_2.2803,48.8533_2.2748,328.5,399.5,0,113,1.0683087461503769
fd81efa4-fb33-508e-9658-ffbeedd2fd19,48.8426,2.2529,75016,48.8609,2.2658,75016,6,1,Tuesday,13,49,2.09,48.8426_2.2529,48.8609_2.2658,329.2,702.5,0,109,2.243115506980584
6156d690-4c9e-d1b8-9532-c5dad3729728,48.8416,2.3433,75005,48.8568,2.3574,75004,1,3,Saturday,12,11,1.49,48.8416_2.3433,48.8568_2.3574,538.7,771.7,1,11,1.980174437609008
054f0566-bb1a-48e2-50b9-1e51681e5658,48.8237,2.3304,75014,48.8319,2.3354,75014,6,3,Thursday,13,50,1.39,48.8237_2.3304,48.8319_2.3354,222.5,293.7,0,110,0.98251895075743
40709bd4-1790-a6b7-845c-21e7988d0e4a,48.8692,2.3324,75002,48.8604,2.31,75007,9,1,Friday,14,10,1.99,48.8692_2.3324,48.8604_2.31,491.5,736.7,0,130,1.9084688174041313
16167a2f-57a4-7b99-5e0a-3abdc50613ab,48.8766,2.2832,75016,48.8694,2.2844,75016,3,0,Monday,12,1,0.79,48.8766_2.2832,48.8694_2.2844,220.7,299.4,0,1,0.8054006128971645
4e5afa7f-708a-3ed4-ee29-afcc5e2e9fed,48.8431,2.366,75013,48.872,2.355,75010,2,4,Monday,13,49,1.99,48.8431_2.366,48.872_2.355,677.3,1086.0,0,109,3.3127700477083746
d925c7f9-bc11-9018-d960-cb17b6455b67,48.847,2.2694,75016,48.876,2.2824,75016,7,6,Tuesday,12,1,1.59,48.847_2.2694,48.876_2.2824,701.5,1236.5,0,1,3.361963613289724
fe729797-a949-8f96-6ba7-14d9a802ab32,48.8743,2.2894,75016,48.865,2.2785,75016,4,1,Wednesday,12,31,0.99,48.8743_2.2894,48.865_2.2785,259.6,501.6,0,31,1.3057502084672505
4cafb15e-7f0c-b2da-99d8-bfd370cf5745,48.8394,2.308,75015,48.8516,2.3148,75007,5,9,Thursday,14,17,1.29,48.8394_2.308,48.8516_2.3148,322.4,541.5,0,137,1.4449621538646744
f2233a76-f7bf-8f34-7151-735ce9e1a3d1,48.8291,2.3245,75014,48.8436,2.3079,75015,9,9,Wednesday,13,25,1.29,48.8291_2.3245,48.8436_2.3079,414.4,654.6,0,85,2.018839817616139
a13429ce-fb73-ca96-8a5d-d63668c316e6,48.8646,2.3749,75011,48.8494,2.3724,75012,9,5,Tuesday,12,12,1.29,48.8646_2.3749,48.8494_2.3724,359.7,618.9,0,12,1.700032545948659
2d2d06c9-7115-f5f4-7bf2-363d7f5ba46e,48.8707,2.3115,75008,48.8885,2.3525,75018,8,1,Saturday,12,13,2.79,48.8707_2.3115,48.8885_2.3525,891.6,1181.1,1,13,3.592589010881635
c048ab0b-8b65-2d30-8bf8-31244091e5a8,48.8692,2.4087,75020,48.8603,2.4031,75020,9,2,Tuesday,12,16,1.29,48.8692_2.4087,48.8603_2.4031,177.9,346.3,0,16,1.0710637540769161
b51d70d8-582d-d972-7a08-9ca81cc5a8a0,48.8472,2.3527,75005,48.8287,2.3818,75013,0,5,Sunday,13,46,1.59,48.8472_2.3527,48.8287_2.3818,551.4,970.5,1,106,2.961008387368415
8f41d3e4-1ece-b5e5-8018-41f4820d15c6,48.8692,2.3324,75002,48.8737,2.3906,75020,6,4,Tuesday,13,30,2.79,48.8692_2.3324,48.8737_2.3906,918.7,1385.5,0,90,4.285977763041161
3f9972f1-9653-5180-c41c-918631f5382f,48.8822,2.3459,75009,48.8751,2.302,75008,6,8,Wednesday,14,26,2.29,48.8822_2.3459,48.8751_2.302,672.9,1141.2,0,146,3.3059744604645793
a629d332-2d4b-a5a4-4fdc-13515ba830dc,48.8377,2.2726,75015,48.8429,2.2842,75015,8,0,Wednesday,12,27,1.19,48.8377_2.2726,48.8429_2.2842,252.0,481.8,0,27,1.0271439610805997
311e42da-1d66-5a38-c24d-532fca10725a,48.8719,2.3976,75020,48.8662,2.3518,75002,8,6,Saturday,13,52,2.69,48.8719_2.3976,48.8662_2.3518,976.1,1102.8,1,112,3.409342458665874
420a746a-c7b2-595e-93c3-150d77c3f04f,48.8504,2.3009,75015,48.8266,2.3073,75014,4,3,Thursday,13,51,2.49,48.8504_2.3009,48.8266_2.3073,485.4,886.2,0,111,2.687574068502214
56cc652e-0277-f78f-ada5-a08ad9ab1f22,48.8241,2.3468,75013,48.8498,2.3252,75006,8,3,Monday,12,41,1.59,48.8241_2.3468,48.8498_2.3252,641.6,1065.0,0,41,3.2658413338906724
0aa4e727-04f5-6749-2a3e-e0dd9054a516,48.8474,2.3179,75007,48.8457,2.2729,75016,5,8,Friday,14,55,2.79,48.8474_2.3179,48.8457_2.2729,693.2,1023.8,0,175,3.29829761993382
3ac1781c-d29f-27d5-17e0-3c95aa6178a7,48.8442,2.2877,75015,48.8273,2.3151,75014,5,8,Friday,12,23,1.29,48.8442_2.2877,48.8273_2.3151,552.8,1041.5,0,23,2.7482945398822842
5147fd2c-0acc-9b0c-2c46-4f3d119e1d1c,48.8811,2.3296,75009,48.8748,2.3955,75020,4,1,Friday,14,8,4.09,48.8811_2.3296,48.8748_2.3955,1005.2,1578.8,0,128,4.869858752378962
b3b29a37-37e2-8bfd-431c-912fc1d08108,48.8283,2.3526,75013,48.845,2.3757,75012,8,4,Thursday,14,48,2.19,48.8283_2.3526,48.845_2.3757,626.4,1135.9,0,168,2.511310843476961
a2bd6dd6-cdd6-7b39-7b76-f1b254fc5281,48.853,2.4104,75020,48.8547,2.3838,75011,0,5,Saturday,14,27,1.19,48.853_2.4104,48.8547_2.3838,399.5,576.4,1,147,1.955330782115587
38f71af9-4680-1561-6072-11ba7e0c3415,48.8702,2.3813,75020,48.8781,2.3907,75019,1,1,Friday,14,28,1.59,48.8702_2.3813,48.8781_2.3907,478.8,439.8,0,148,1.1154678138949645
4e84e106-e8a7-4310-6473-b9048beeb82c,48.8735,2.3424,75009,48.8754,2.4041,75020,8,6,Wednesday,12,28,2.79,48.8735_2.3424,48.8754_2.4041,961.2,1531.3,0,28,4.517326362431102
bd387e53-f882-006a-68ba-16e99745cba9,48.8641,2.3536,75003,48.8832,2.3424,75018,0,0,Friday,14,9,1.89,48.8641_2.3536,48.8832_2.3424,597.8,892.3,0,129,2.276310431521016
d619df9e-7d1b-254e-8b5b-ff2531e5c631,48.866,2.3358,75001,48.8814,2.3406,75009,2,6,Friday,13,57,1.49,48.866_2.3358,48.8814_2.3406,410.1,518.9,0,117,1.7480172006467973
49c7c9e8-3bec-0480-6ec6-88d45ad68541,48.8577,2.3535,75004,48.8791,2.3389,75009,1,4,Sunday,14,11,2.09,48.8577_2.3535,48.8791_2.3389,683.2,1148.5,1,131,2.608210708864129
44baf427-1e49-dc9e-29cf-0d4236771ea6,48.8396,2.3226,75014,48.8258,2.3409,75014,9,1,Saturday,12,47,2.89,48.8396_2.3226,48.8258_2.3409,472.1,736.3,1,47,2.036873800689879
dcade3bf-f755-b463-5c34-0e9440400fe8,48.8921,2.3408,75018,48.89,2.3644,75018,8,0,Monday,14,29,1.09,48.8921_2.3408,48.89_2.3644,299.1,510.5,0,149,1.7411250881440692
2dabbbf4-d9f4-15ff-4c78-6b1e06d341c5,48.8887,2.3738,75019,48.88,2.3593,75010,1,9,Sunday,14,39,1.19,48.8887_2.3738,48.88_2.3593,255.9,448.9,1,159,1.4352558495091368
83f18b76-9d74-6ceb-f5f1-1fc81a6157a9,48.8632,2.3341,75001,48.8342,2.3284,75014,9,4,Monday,13,10,2.49,48.8632_2.3341,48.8342_2.3284,762.6,1207.8,0,70,3.2515181659715866
ebbc854b-94e5-efab-8e36-a7afb1c2d7b2,48.8322,2.3028,75015,48.8483,2.2749,75016,7,1,Sunday,14,56,2.49,48.8322_2.3028,48.8483_2.2749,523.9,916.5,1,176,2.7155244713489433
ba2d47f1-5937-d3db-ea80-5229b4456af3,48.8403,2.348,75005,48.8598,2.3251,75007,9,0,Thursday,12,59,2.09,48.8403_2.348,48.8598_2.3251,571.5,888.2,0,59,2.740282420865116
8074e160-a67a-1a7d-25a4-6eb18a0a8110,48.8811,2.3299,75009,48.8806,2.3166,75008,4,5,Wednesday,14,36,1.39,48.8811_2.3299,48.8806_2.3166,247.1,391.3,0,156,0.9741489556465766
a20847d8-54ed-1b3b-4f70-70e66b58996c,48.8512,2.3503,75005,48.8303,2.3643,75013,0,7,Monday,12,37,2.19,48.8512_2.3503,48.8303_2.3643,507.2,865.7,0,37,2.5398054307715854
7de5b4a3-37ef-373e-32de-c6d586901942,48.8213,2.3466,75013,48.8198,2.3503,75013,5,2,Wednesday,13,54,0.79,48.8213_2.3466,48.8198_2.3503,123.6,212.4,0,114,0.3181197430962285
b0f62b9e-da34-4d17-9e31-e1f9b30cc272,48.8459,2.2575,75016,48.8605,2.2858,75016,3,6,Wednesday,13,35,1.99,48.8459_2.2575,48.8605_2.2858,436.2,842.8,0,95,2.6311363304809423
7b2846ba-c6c6-e268-597b-322c572c55f1,48.8545,2.3562,75004,48.8345,2.3266,75014,4,0,Sunday,12,23,3.19,48.8545_2.3562,48.8345_2.3266,689.4,1143.7,1,23,3.1044476689957907
e7f63ec0-1bf4-331b-9bd6-57abecb8739d,48.8469,2.2456,75016,48.8403,2.2882,75015,6,8,Wednesday,13,11,2.89,48.8469_2.2456,48.8403_2.2882,502.1,1220.7,0,71,3.202658599173995
61f05f79-d56d-a186-ba13-ca529bba3d9b,48.8291,2.3023,75015,48.8394,2.2972,75015,1,5,Sunday,14,40,1.39,48.8291_2.3023,48.8394_2.2972,352.0,420.0,1,160,1.2046055892450585
94b9c440-9791-9d6b-3656-389d08cf9fa6,48.8503,2.3668,75004,48.852,2.3699,75012,3,6,Wednesday,12,16,0.69,48.8503_2.3668,48.852_2.3699,208.3,196.3,0,16,0.295264402531168
6da638b2-0aee-4c8c-dc4c-1c117fe93272,48.8616,2.273,75016,48.8531,2.2717,75016,2,5,Thursday,14,0,0.89,48.8616_2.273,48.8531_2.2717,246.4,396.6,0,120,0.9499312260765103
160bd6aa-7246-1d4b-7a67-a0cafc14e5c1,48.8352,2.3505,75013,48.8682,2.3508,75002,0,1,Wednesday,12,15,2.19,48.8352_2.3505,48.8682_2.3508,731.0,1236.8,0,15,3.6695032993402235
54e4960c-73fa-5ecd-4cfe-c3f69f8ae5f5,48.8477,2.318,75007,48.8324,2.3354,75014,8,3,Tuesday,12,57,1.49,48.8477_2.318,48.8324_2.3354,425.7,790.2,0,57,2.125075216499305
976ae5fb-66f1-b0a0-7a1a-262bba13834f,48.8558,2.3753,75011,48.8646,2.3455,75001,2,3,Saturday,13,11,1.19,48.8558_2.3753,48.8646_2.3455,622.3,921.7,1,71,2.389558168477756
dd8159b8-98e6-3241-243f-8229ece48fdc,48.8586,2.3984,75020,48.8372,2.3574,75013,1,3,Friday,14,54,2.79,48.8586_2.3984,48.8372_2.3574,732.5,1198.4,0,174,3.8292227814689417
5b8d11ba-a0ec-3e5a-2487-8d19586d7f41,48.8449,2.2974,75015,48.8457,2.2729,75016,1,2,Wednesday,13,19,1.89,48.8449_2.2974,48.8457_2.2729,449.7,602.0,0,79,1.795038505664956
77106d15-cdff-3c31-7773-61315b434e02,48.8912,2.3021,75017,48.8714,2.3098,75008,1,5,Saturday,12,49,1.39,48.8912_2.3021,48.8714_2.3098,432.8,934.0,1,49,2.2725208256738285
a5c5063d-4c44-4d95-9c9e-2ae3df58908f,48.8301,2.3045,75015,48.8388,2.3077,75015,3,0,Wednesday,13,13,0.99,48.8301_2.3045,48.8388_2.3077,266.0,353.7,0,73,0.9953465661000693
1932263c-4eec-95b0-14c3-0b503d0daad0,48.8248,2.3784,75013,48.8345,2.3967,75012,9,5,Friday,13,38,1.39,48.8248_2.3784,48.8345_2.3967,287.6,784.1,0,98,1.7198164520636758
d1f4d64d-7b23-d692-e0e3-ea858a011217,48.8776,2.3624,75010,48.87,2.4042,75020,7,0,Wednesday,13,7,2.69,48.8776_2.3624,48.87_2.4042,687.7,1074.2,0,67,3.1717073977400743
a92cb4a1-0040-3cf5-59bb-b4dc975fc838,48.8795,2.3581,75010,48.8711,2.328,75009,2,3,Saturday,13,46,1.29,48.8795_2.3581,48.8711_2.328,507.9,759.5,1,106,2.3912686084999066
71d7ec55-c5b5-d451-cdf3-b2326215b522,48.8616,2.3645,75003,48.8664,2.3467,75002,2,5,Saturday,13,5,1.09,48.8616_2.3645,48.8664_2.3467,509.0,590.1,1,65,1.4072096090936785
97582cd6-dac2-4c5a-cd88-01dec51e4f7d,48.8822,2.3459,75009,48.8941,2.3633,75018,1,3,Saturday,14,30,1.29,48.8822_2.3459,48.8941_2.3633,472.2,621.6,1,150,1.8355859858483292
2aa50f4e-c6f0-0933-95d1-805142cb6d1d,48.8392,2.3496,75005,48.8468,2.3001,75015,6,7,Sunday,12,27,2.09,48.8392_2.3496,48.8468_2.3001,753.8,1245.2,1,27,3.71969032114184
3aeb5bc0-f63d-307c-a9d2-1bf8b1954990,48.8345,2.3676,75013,48.8498,2.3393,75006,5,8,Friday,14,44,1.79,48.8345_2.3676,48.8498_2.3393,617.7,991.1,0,164,2.680215797175467
39f983b4-414c-27c8-aff2-b72925b6d5a5,48.8373,2.3906,75012,48.8461,2.3713,75012,4,4,Wednesday,13,20,1.69,48.8373_2.3906,48.8461_2.3713,394.8,522.8,0,80,1.7182580187216367
4a276dda-34c3-494a-c12e-a9b8e7e13ed8,48.8722,2.3907,75020,48.8676,2.3448,75002,9,9,Thursday,12,1,1.89,48.8722_2.3907,48.8676_2.3448,865.6,1067.3,0,1,3.395909667150586
e6b0643c-1884-17d8-fe9f-9ff698bc2c7a,48.8676,2.3353,75002,48.8478,2.3298,75006,5,9,Monday,14,32,1.79,48.8676_2.3353,48.8478_2.3298,626.8,858.9,0,152,2.2381291768201184
4e49df56-0b64-8acd-3d6e-2667b6651d6e,48.8277,2.3312,75014,48.8214,2.348,75013,2,9,Wednesday,13,41,1.69,48.8277_2.3312,48.8214_2.348,262.6,493.8,0,101,1.4153963740483086
e5efdaa5-5726-adc9-aa25-05aa51688dc6,48.8652,2.3727,75011,48.8915,2.3485,75018,5,5,Wednesday,13,27,2.49,48.8652_2.3727,48.8915_2.3485,665.7,966.8,0,87,3.4182116396237743
cce92276-1eac-1be9-5b89-3524ae4d75b8,48.8843,2.379,75019,48.9015,2.3704,75019,1,3,Saturday,14,30,1.19,48.8843_2.379,48.9015_2.3704,467.6,781.5,1,150,2.0132461702182898
fd88a54b-7481-6fcd-a58f-a55ba7ab5912,48.8594,2.3724,75011,48.8877,2.3791,75019,8,9,Saturday,12,47,2.19,48.8594_2.3724,48.8877_2.3791,725.4,1134.6,1,47,3.184743172293674
cd037e58-3ca5-8162-4509-a7a7a2bc5350,48.8797,2.4094,75019,48.8939,2.3597,75018,0,2,Wednesday,12,26,2.39,48.8797_2.4094,48.8939_2.3597,656.3,1420.0,0,26,3.9620945051946292
a140dda0-4958-2271-3aed-3ef10251d8d8,48.8465,2.3893,75012,48.8282,2.3501,75013,8,1,Monday,13,22,3.19,48.8465_2.3893,48.8282_2.3501,923.3,1168.1,0,82,3.5173552661526517
1d8be4e2-f20c-deaf-21dd-3f6c3c14e766,48.8879,2.3539,75018,48.8634,2.3478,75001,2,0,Thursday,13,12,2.39,48.8879_2.3539,48.8634_2.3478,663.6,842.8,0,72,2.760563556381542
0eb23a8c-6de8-e22d-b610-7a8789cd4710,48.8715,2.35,75010,48.8739,2.3761,75019,8,0,Thursday,13,23,1.29,48.8715_2.35,48.8739_2.3761,541.1,737.7,0,83,1.9274351075784897
3144088a-adf8-dbc8-9735-4c9fcac9f43a,48.8692,2.4087,75020,48.8559,2.3867,75011,7,3,Tuesday,14,19,2.19,48.8692_2.4087,48.8559_2.3867,463.3,665.4,0,139,2.185655999312655
63abc639-1483-6831-313d-e798bb5cac48,48.868,2.2988,75016,48.8646,2.3455,75001,8,1,Monday,12,19,2.19,48.868_2.2988,48.8646_2.3455,659.7,1289.8,0,19,3.4367835756858973
77dd2307-4593-b102-f9ae-8048d1b4a4fe,48.8584,2.3488,75004,48.8877,2.3815,75019,7,9,Thursday,14,21,2.89,48.8584_2.3488,48.8877_2.3815,797.9,1218.4,0,141,4.0415604964511775
843b2a7d-15ab-2c21-ccc9-3ff710fce97d,48.8827,2.351,75010,48.8776,2.3157,75008,8,3,Sunday,14,6,1.79,48.8827_2.351,48.8776_2.3157,758.2,899.4,1,126,2.64290334994758
8884b81d-a7e1-5728-91c9-992fb73a0683,48.8797,2.4094,75019,48.8408,2.4004,75012,7,9,Thursday,12,27,2.49,48.8797_2.4094,48.8408_2.4004,545.1,1342.0,0,27,4.375309794968829
3f41b5b5-4b62-50da-e645-eef27c6d07e3,48.8918,2.3243,75017,48.8717,2.3162,75008,5,3,Saturday,13,57,1.59,48.8918_2.3243,48.8717_2.3162,431.0,760.8,1,117,2.3121721003619156
dd9539fc-f7cd-0b75-9d26-3e763d3703f8,48.8303,2.3643,75013,48.823,2.3449,75013,6,9,Tuesday,12,3,1.49,48.8303_2.3643,48.823_2.3449,357.2,579.9,0,3,1.6357717837295238
9787fdcd-9294-2cc6-e8dd-17fffee5c63f,48.8269,2.3066,75014,48.8417,2.2862,75015,4,1,Friday,13,30,2.49,48.8269_2.3066,48.8417_2.2862,415.9,805.8,0,90,2.2221027394419557
42c07c7e-f740-2ba2-4688-4eed2034663b,48.8281,2.3068,75014,48.8398,2.2721,75015,3,9,Thursday,13,19,2.29,48.8281_2.3068,48.8398_2.2721,414.3,861.3,0,79,2.8536296036688755
4c43745b-8063-5ef2-e534-28bbb20ed719,48.85,2.3928,75011,48.8354,2.3992,75012,0,1,Wednesday,12,15,1.19,48.85_2.3928,48.8354_2.3992,414.8,514.9,0,15,1.689657209003016
61515d73-6cff-c744-1c7c-5c2c6d519e10,48.8457,2.3192,75006,48.8506,2.3742,75012,7,8,Wednesday,13,58,3.19,48.8457_2.3192,48.8506_2.3742,820.2,1277.6,0,118,4.061213075342152
0461d287-dde9-65d2-0dcb-9b62f9a847f5,48.8694,2.363,75010,48.8685,2.3357,75002,5,3,Sunday,13,14,1.39,48.8694_2.363,48.8685_2.3357,562.7,759.5,1,74,1.9992907920609253
1d0f64d2-3bba-a05b-f77b-f1ce58fb4205,48.8708,2.3687,75010,48.8891,2.3447,75018,9,3,Sunday,14,47,2.29,48.8708_2.3687,48.8891_2.3447,728.4,973.3,1,167,2.6871588425629005
df19f370-b832-71dd-d91f-6f797d3c5d71,48.8715,2.3707,75010,48.8703,2.397,75020,3,6,Wednesday,13,35,1.39,48.8715_2.3707,48.8703_2.397,412.6,680.7,0,95,1.928189771547695
1d7173e5-5bc7-fdeb-3123-4efe6e648043,48.8392,2.3496,75005,48.8671,2.3513,75002,1,8,Saturday,13,19,2.09,48.8392_2.3496,48.8671_2.3513,661.8,1094.4,1,79,3.104835122390156
0361524c-2cc0-f859-aa65-24ab713b7e05,48.8371,2.3228,75014,48.8622,2.3084,75007,1,2,Thursday,14,15,1.39,48.8371_2.3228,48.8622_2.3084,537.9,1002.2,0,135,2.9832617582622256
f141f337-7e29-8a97-b66e-c5b1919a8f4a,48.8269,2.3325,75014,48.8322,2.3028,75015,7,0,Wednesday,14,45,3.09,48.8269_2.3325,48.8322_2.3028,447.2,843.4,0,165,2.2524980054309656
0a22b2ce-234e-85fe-3cee-7eb021653fa6,48.8359,2.3239,75014,48.8498,2.3252,75006,1,4,Friday,13,39,1.29,48.8359_2.3239,48.8498_2.3252,369.1,691.8,0,99,1.548536680484131
4826a222-471d-3e47-6fe6-32366e4d0cd1,48.8866,2.3503,75018,48.8945,2.3813,75019,6,0,Tuesday,13,12,2.29,48.8866_2.3503,48.8945_2.3813,535.6,779.8,0,72,2.430714526470298
b5e3cfbd-483b-7b7f-e2b1-c6c98f2fbda2,48.8993,2.3477,75018,48.8681,2.3468,75002,1,6,Saturday,13,55,2.19,48.8993_2.3477,48.8681_2.3468,733.5,1026.4,1,115,3.469910606987569
338ad4df-523a-c49a-8a6a-7ef20ac1f146,48.8348,2.3735,75013,48.8408,2.3919,75012,2,5,Saturday,13,5,1.19,48.8348_2.3735,48.8408_2.3919,412.0,670.1,1,65,1.5028633537443605
413b5c6d-6acc-59ee-9875-f4f2bfd81305,48.8714,2.3914,75020,48.8797,2.3333,75009,1,3,Saturday,12,11,2.19,48.8714_2.3914,48.8797_2.3333,1049.2,1350.8,1,11,4.348084149942349
25a65b8f-44f7-73bc-131e-1e35a34ac29a,48.8476,2.347,75005,48.8469,2.3733,75012,6,0,Friday,13,42,1.89,48.8476_2.347,48.8469_2.3733,451.7,724.1,0,102,1.9260497968760304
08df6b19-7c3a-d037-20d5-c16e961139cf,48.8345,2.3676,75013,48.8344,2.3875,75012,0,6,Friday,12,34,0.99,48.8345_2.3676,48.8344_2.3875,361.2,626.8,0,34,1.4565773549892385
7ce0244b-89f4-64ad-f094-d333e48d7b46,48.8396,2.3226,75014,48.8593,2.3468,75001,6,6,Saturday,13,52,2.49,48.8396_2.3226,48.8593_2.3468,678.7,1086.5,1,112,2.816731216414926
d71a4448-cf1b-975b-a375-232cd544efce,48.8956,2.3721,75019,48.868,2.37,75011,6,3,Thursday,13,50,2.89,48.8956_2.3721,48.868_2.37,624.9,1093.5,0,110,3.072823552408672
